Label,response
Dirty Nasty Filthy,A Police Officer
Skewered And Roasted,a police payoff.
WTF Did You Say?!?,A political debate moderated by Elmo®.
Gen Con 2018 Midterm Election Pack,A politician who doesn't blow monkey ass.
Cards Against Profanity,A poltergeist
Cakes Athirst Hilarity Volume 1,A pong machine that's self-aware.
Carps & Angsty Manatee - Volume 2,A poop chute.
Absurd Box Expansion,A poop emergency.
KinderPerfect (Commercial Set),A poop mural
KinderPerfect: A Timeout For Parents (Kickstarter Set),A poop mural A poopy finger
Fun in the Oven,A poopy diaper.
KinderPerfect (Commercial Set),A poopy finger
Cards Against Profanity,A poor British accent
Bards Dispense Profanity,"a poor, bare, forked animal"
The Catholic Card Game: Base Deck,A poorly made Christian movie.
Words Against Morality: Volume 3,A poorly timed fart.
KinderPerfect (Commercial Set),A poorly-planned quickie
Clones Attack Hilarity #1,A pop culture reference no one understands.
Carps & Angsty Manatee - Texas Edition,A porcupine at the nudist colony.
The Game Without Decency,A porn actress looking to go legit
Words Against Morality: Volume 1,A porn parody of the Bible.
Hilarious!,A porn pirate's life.
Rotten Apples: The Tasteless Adult Party Game,A porn star
Carps & Angsty Manatee - Texas Edition,A Port Aransas dope dealer out on bail.
Bad Campaign, The Presidential Party Game!,A Port-O-Potty on a sweltering August day.
The Game Without Decency,A portable drill
Dick,"a poser, sir"
Skewered And Roasted,a poseur
Depravity,A posh wank
CAH Base Set,A posh wank.
CAH: UK Conversion Kit,A posh wank.
Dad Pack,A positive male role model.
KinderPerfect (Commercial Set),A positive paternity test
Crabs Adjust Humidity: Volume 6,A positive pregnancy test from Craigslist.
Fun in the Oven,A positive pregnancy test.
CAH: Blue Box Expansion,A possible Muslim.
CAH: Sixth Expansion,A possible Muslim.
Disgruntled Decks: Air Force Edition,A post-deployment RED HORSE troop fucking everyone and everything in their path.
Depravity,A post-head vaginal discharge moustache
KinderPerfect: Tween Expansion Pack,A postiive STD test
Cads About Matrimony,A pound of weed and a Mexican stripper.
Cads About Matrimony Poly Pack,A pound of weed and a Mexican stripper.
Cats Abiding Horribly: Episode I - The Dirty Goblin,A power bottom.
CAH: Fifth Expansion,A powered exoskeleton.
Crabs Adjust Humidity: Volume 4,A powerful gag reflex.
Absurd Box Expansion,A powerful philosopher named Brainhead.
CAH : Third Expansion,A PowerPoint presentation.
CAH Base Set,A PowerPoint presentation.
CAH: Red Box Expansion,A PowerPoint presentation.
The Catholic Card Game: Base Deck,A prayer bouquet.
Trumped UpCards: The World's Biggest Deck*,A pre-emptive nuclear strike of justice.
Cards Against Profanity,A precious panda bear screensaver
Disgruntled Decks: Marine Corps/Jarhead Edition,A Predator delivering fiery death from above.
Voter's Choice: The First Expansion,A pregnant lady with feet hanging from her vagina.
Words Against Morality: Volume 2,A pregnant lady with feet hanging from her vagina.
Crabs Adjust Humidity: Volume 1,A prehensile penis.
Hilarious!,A prehensile tongue that is 12cm long.
Fun in the Oven,A prenatal massage.
Cards for the Masses,A preserved fetal pig
Carbs of the Huge Manatee: Dance Expansion 1,A pretentious DJ who attempts to “challenge” the dancers.
Carps & Angsty Manatee - Volume 1,A pretentious jug band.
Evil Apples,A pretty little pink butthole
Cards and Punishment Vol. Two,A pretty mouth.
Bards Dispense Profanity,a pretty piece of flesh
Clams Attempt Harmonica, Volume 1,A pretty standard giraffe
Rotten Apples: The Tasteless Adult Party Game,A priest
Cards With No Sexuality,A priest that's been molested. (Ironically not the other way around for once.)
The Game Without Decency,A priest with a van and some comic books
Kiwis Versus Morality,"A prime minister, who is a DJ"
Reject Pack 2,A primordial soup and salad bar.
Carbs of the Huge Manatee: General Expansion 1,"A princess who can kill the dragon on her own, thank you very much."
Absurd Box Expansion,A Pringle.
Retail Product Pack,A Pringle.®
Retail Product Pack,A Pringles® can full of screams.
The Catholic Card Game: Base Deck,A private audience with the Pope.
Kiwis Versus Morality,A private school's kapa haka
Charlie Foxtrot,"A private showing up to drill with two left boots, in different colors."
Dick,a prodigiously hearty breakfast of chowders of all sorts
Disgruntled Decks: Marine Corps/Jarhead Edition,A product line of cordite-scented sex toys endorsed by "Fruity" Rudy Reyes.
Evil Apples,a professional sandwich artist at Subway
The Game Without Decency,A professional wrestler
Personally Incorrect,A Prolapsed Anus
Personally Incorrect - Expansion [Red Box],A Prolapsed Anus
Carps & Angsty Manatee - Volume 2,A prolapsed rectum.
The Game Without Decency,A prom dumpster baby
The Catholic Card Game: Five Deck Expansion Pack,A promising philosophy degree.
Disgruntled Decks: Marine Corps/Jarhead Edition,A promising post-Corps career at McDonald's.
Disgruntled Decks: Air Force Edition,A promotion system based on explicit sexual favors.
Hilarious!,A proper gentleman.
Cakes Athirst Hilarity Volume 3,A prostate examination.
Clams Attempt Harmonica, Volume 1,A prostate massage from Kathy Bates
Clones Attack Hilarity #2,A prostate massage.
Sci-Fi Pack,A protagonist with no qualities.
2014 Holiday Pack,A protracted siege.
Disgruntled Decks: Navy Edition,A proud new member of the Liberty Attire Enforcement Team.
Kiwis Against Morality,A proudly Bilingual Nation
Kiwis Versus Morality,A proudly bilingual nation
Kiwis Against Morality,A Proudly Nuclear-Free Zone
Kiwis Versus Morality,A proudly nuclear-free zone
Humanity Hates Trump: Base Set,A pudgy gay man with a combover.
Absurd Box Expansion,A Puerto Rican minotaur from the Bronx.
Kiwis Against Morality,A Pukana
Kiwis Versus Morality,A Pukana
Babies vs. Parents,A punch in one's own face.
Bad Campaign, The Presidential Party Game!,A punch in the fat.
Voter's Choice: The Fourth Expansion,A puppet show of the holocaust.
Words Against Morality: Volume 1,A puppet show of the Holocaust.
Bards Dispense Profanity,a puppy greyhound
Cols Despite Kentucky,A puppy that I stole from the Lexington Humane Society.
Trumped UpCards: The World's Biggest Deck*,A Purple Heart transplant.
Crabs Adjust Humidity: Volume 4,A purple nurple.
Cards About Toronto,a purse stashed with condoms and dental dams
Dick,a purse!
Skewered And Roasted,a pussy whipped sack of shit
Cards for the Masses,A puzzle too insanely hard to solve
Charlie Foxtrot,A PVT tangled in C-Wire.
CAH Base Set,A pyramid of severed heads.
Cards Against Profanity,A quality female role model
The Game Without Decency,A quart of spoiled milk
Skewered And Roasted,a queef
Dick,a queer man
Disgruntled Decks: Marine Corps/Jarhead Edition,A questionable Terminal Lance comic that praises global jihad.
Humanity Hates Trump: Base Set,A quick and painless sex change.
Kiwis Against Morality,A quick good luck s**k n f**k in the disabled toilets…
Skewered And Roasted,a quick hit of heorin
Depravity,A quick wank while your partner's in the shower
Jack White Show Pack,"A quiet, poignant acoustic guitar ballad."
Cads About Matrimony,A quivering pile of love jelly.
Dirty Nasty Filthy,A Rabbit Vibe
Babies vs. Parents,A rabid baby-eating raccoon.
Disgruntled Decks: Navy Edition,A race baiting NC1.
Hilarious!,A racial fascist.
Skewered And Roasted,a racist asshole
Humanity Hates Trump: Base Set,A racist bone.
Absurd Box Expansion,A racist boomerang that only comes back if you're white.
Rotten Apples: The Tasteless Adult Party Game,A racist family member
Crabs Adjust Humidity: Volume 5,A racist toddler.
Crazy & Horrible Rabbit - Vol. 1,A racist toddler.
The Game Without Decency,A racist uncle
Clones Attack Hilarity #1,A racist-themed costume party.
Cats Abiding Horribly: Episode II - A New Low,A rad dude with long hair.
Skewered And Roasted,a raging bitch
Cads About Matrimony,A raging libido.
Cads About Matrimony Poly Pack,A raging libido.
Disgruntled Decks: Air Force Edition,A rainbow flag morale patch.
WTF Did You Say?!?,A rainbow lightsaber.
Guards Against Insanity, Edition 5,A rape kit.
Words Against Morality: Volume 4,A rape whistle.
Bards Dispense Profanity,a rare parrot-teacher
Bards Dispense Profanity,a rat without a tail
Dick,a raving lunatic
Disgruntled Decks: Marine Corps/Jarhead Edition,A re-enlistment promise that shrivels up and dies.
Evil Apples,a reach-around in the dark
Rotten Apples: The Tasteless Adult Party Game,A real boob
Personally Incorrect,A Real Cock Jockey
Absurd Box Expansion,A real cum-dumpster of a saxophonist.
Absurd Box Expansion,A real job with insurance and your taxes taken out and everything.
PAX Prime 2014 Custom Printed Cards,A real job with real responsibilities.
Carps & Angsty Manatee - Texas Edition,A real sonofabitch.
Babies vs. Parents,"A reality tv host saying, 'You are NOT the father.'"
Bad Hombres Against Fake News Pack 1,A really bad Mexican soup opera.
Crabs Adjust Humidity: Volume 4,A really bad yeast infection.
CAH Base Set,A really cool hat.
Cards Against/For South Africa,A really cool hat.
Hilarious!,A really cool hat.
Skewered And Roasted,a really cool preteen
Words Against Morality: Volume 3,A really fast baby.
Cards Against Humanity Saves America Pack,A really good dog.
Carps & Angsty Manatee - Volume 1,A really long nipple hair.
Cards Against Profanity,A really long shower
Cols Despite Kentucky,A really nice mural that we had there once.
JadedAid: A Card Game to Save Humanitarians,A really solid shit
Humanity Hates Trump: Expansion Pack 2 - Humanity Hates Hillary, Too,A really solid tuck job.
Crabs Adjust Humidity: Volume 7,A really stupid mustache.
Carbs of the Huge Manatee - Kink Expansion 1,"A really, really good spanking."
Words Against Morality: Volume 1,"A really, really mean boss."
Kids Create Absurdity,A realy awful haircut
Skewered And Roasted,a rear naked choke
CAH: Blue Box Expansion,A reason not to commit suicide.
CAH: Fifth Expansion,A reason not to commit suicide.
Cards for the Masses,A recall of hotdogs
Cows Grilling Hamburgers - Patty Pack #1,A receding hair line.
The Game Without Decency,A recently used toilt brush
Skewered And Roasted,a recreation of Anthony Weiner's Twitter pics
Disgruntled Decks: Army Edition,A recruiting video starring Caitlyn Jenner queefing plastic army men from her crudely-assembled vagina.
Depravity,A rectal examination
Babies vs. Parents,A rectal thermometer.
Depravity,A recurring dream of guiding your Dad into your your Mum
Depravity,A Red Light District
Babies vs. Parents,A red light.
Cads About Maternity - A game for bad mommies,A red sequined hospital gown
The Worst Card Game: Colorado Edition,A redneck finding out the hard way The Wrangler isn't a jeans store.
Skewered And Roasted,a redneck titty bar
Carps & Angsty Manatee - Volume 2,A regrettable tattoo.
CAH: Procedurally-Generated Cards,A regular garbageman with a creamy pair of tits.
CAH: Procedurally-Generated Cards,A regular grandfather with a creamy dingus.
CAH: Procedurally-Generated Cards,A regular hipster with an extra dingus.
CAH: Procedurally-Generated Cards,A regular prince with an extra taint.
CAH: Procedurally-Generated Cards,A regular Rabbi with a glistening scrotum.
Humanity Hates Trump: Expansion Pack 2 - Humanity Hates Hillary, Too,a reissue of Battleship where you have to find the clitoris.
The Catholic Card Game: Five Deck Expansion Pack,A rejected marriage proposal.
Depravity,A reluctant blow job
Cads About Matrimony,"A reluctant, eye-rolling apology."
Cads About Matrimony Poly Pack,"A reluctant, eye-rolling apology."
Humanity Hates Trump: Base Set,A remarkably convincing argument for slavery.
The Game Without Decency,A remote control Japanese sex robot
Cats Abiding Horribly: Episode II - A New Low,A renegade cop with a talking car for a partner.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A rent boy.
Cards for the Masses,A reputation for playing by the book
JadedAid: A Card Game to Save Humanitarians,A research grant to find evidence that evidence-based research for policy makers is used by policy makers to make evidence-based policy
Cards Against Profanity,A resounding high five
World Wide Web Pack,A respectful discussion of race and gender on the Internet.
Crows Adopt Vulgarity, Vol. 4,A resting bitch face.
Skewered And Roasted,a restraining order
Disgruntled Decks: Air Force Edition,A retired general making money off the same Air Force he failed.
Disgruntled Decks: Air Force Edition,A retiree dragging his balls across the base gym's locker room.
Cards and Punishment Vol. One,A retirement home orgy.
Charlie Foxtrot,A return without honor.
Cards and Punishment Vol. One,A reverse mermaid pathetically kicking around in a circle.
The Catholic Card Game: Base Deck,A rich Franciscan.
The Game Without Decency,A riding crop
WTF Did You Say?!?,A rim job and a snowcone.
Dick,a riotous lad at Yale or Harvard
Disgruntled Decks: Air Force Edition,A Rite in the Rain® notebook filled with doodles and angsty teen poems.
CAH: First Expansion,A rival dojo.
Personally Incorrect - Expansion [Red Box],A River of Tears
Disgruntled Decks: Army Edition,A roadside bomb.
Carps & Angsty Manatee - Volume 2,A robe and wizard hat.
Clones Attack Hilarity #1,A robit who joins together with other robots to form one mega robot.
CAH Base Set,A robust mongoloid.
Bards Dispense Profanity,a robustious periwig-pated fellow
KinderPerfect: Naughty Expansion Pack,A rock hard erection
Disgruntled Decks: Navy Edition,A rogue HT welding berthing hatches shut.
Skewered And Roasted,a romantic candlelit enema
Trumped UpCards: The World's Biggest Deck*,A romantic evening of shrewdly negotiated love-making.
Cards Against Profanity,A romantic spark
Carps & Angsty Manatee - Volume 1,A room full of my exes.
Cards Against Profanity,A room full of Polly Pockets that I have to clean
Cocks Abreast Hostility: Cock Pack One: Just The Tip,A room that smells like Fabreeze® and semen... but mostly semen.
Blurbs Against Buffalo,A Roswell treatment gone very wrong.
Disgruntled Decks: Navy Edition,A rotting pile of Veterans corpses in the basement of a VA hospital.
Words Against Morality: Volume 4,A rotting whale corpse.
WTF Did You Say?!?,A row of penises down your back like a stegasouras.
